"Date","Reference","Ticker","Type","Quantity","Price/share","Gross Amount","CCY","FX Rate","Fee","Net Amt.","Tax Amt."
"14/01/2022 19:36:42","UZLISDWX4P","WBA","Sell","1.000000000","54.12010","54.12","USD","","","54.12",""
"14/01/2022 19:34:36","AZIEIXFCXI","LOW","Buy","0.102878618","242.13000","24.91","USD","","","24.91",""
"14/01/2022 19:34:25","5BEDGVMJBQ","TGT","Buy","0.113543464","220.18000","25.00","USD","","","25.00",""
"14/01/2022 19:34:15","GAT8BXNOGL","FITB","Sell","1.000000000","49.91330","49.91","USD","","","49.91",""
"14/01/2022 15:16:26","8KCNMY522C","MAIN","Buy","0.102679576","44.41000","4.56","USD","","","4.56",""
"14/01/2022 15:16:15","D25GAJA809","STAG","Buy","0.114012085","43.85500","5.00","USD","","","5.00",""
"14/01/2022 15:15:38","F5XKLCQXQF","TXN","Buy","0.048715797","184.74500","9.00","USD","","","9.00",""
"14/01/2022 15:15:18","VD90WEDKGU","MS","Buy","0.149872608","100.08500","15.00","USD","","","15.00",""
"14/01/2022 15:15:03","JJOBIOX7YD","C","Buy","0.227600333","65.90500","15.00","USD","","","15.00",""
"14/01/2022 15:14:42","ZRBMB5I0CM","HRL","Sell","1.000000000","48.56010","48.56","USD","","","48.56",""
"14/01/2022 15:14:08","UZ6N5I5ZBO","MS","Buy","0.095632642","100.17500","9.58","USD","","","9.58",""
"14/01/2022 15:13:51","YU9RDHCUYB","BMO","Buy","0.042238648","118.37500","5.00","USD","","","5.00",""
"14/01/2022 15:13:41","SZOUOVCXNF","RY","Buy","0.042855918","116.67000","5.00","USD","","","5.00",""
"14/01/2022 15:13:23","8J7HSELSLI","CAT","Buy","0.021991071","227.36500","5.00","USD","","","5.00",""
"14/01/2022 15:13:13","LOVL47PQQ7","LOW","Buy","0.040463714","247.13500","10.00","USD","","","10.00",""
"14/01/2022 15:13:01","4HGXIXQOZK","PG","Buy","0.031507971","158.69000","5.00","USD","","","5.00",""
"14/01/2022 15:12:45","WDYKJA4E8Q","JPM","Buy","0.062441461","160.15000","10.00","USD","","","10.00",""
"14/01/2022 15:12:11","AK5LWXWC2J","PNW","Buy","0.140026605","71.41500","10.00","USD","","","10.00",""
"14/01/2022 15:11:52","X02MSEHPQJ","C","Buy","0.151964136","65.80500","10.00","USD","","","10.00",""
"14/01/2022 14:32:45","RS2O4J7TZQ","USD","Conversion","","","68.61","USD","0.87450","","68.61",""
"14/01/2022 14:32:45","RS2O4J7TZQ","EUR","Conversion","","","-60.00","EUR","1.14350","0.00","-60.00",""
"14/01/2022 07:18:29","XZH6VXYAJF","MPW","Dividend","","","0.84","USD","","","0.72","0.12"
"14/01/2022 07:18:29","ABUWF8JHJX","STT","Dividend","","","0.29","USD","","","0.25","0.04"
"13/01/2022 19:31:47","M2TZU36JQT","AVGO","Buy","0.077286817","601.65500","46.50","USD","","","46.50",""
"13/01/2022 19:31:21","GKFABUCKER","AGNC","Sell","3.000000000","15.50010","46.50","USD","","","46.50",""
"13/01/2022 16:07:23","CBJI0MKT98","TROW","Buy","0.156956800","179.28500","28.14","USD","","","28.14",""
"13/01/2022 16:06:53","9GGCFREMBP","PG","Buy","0.157858180","158.37000","25.00","USD","","","25.00",""
"13/01/2022 16:05:35","XT2A0ZAPBE","PFE","Buy","0.250000000","55.74500","13.94","USD","","","13.94",""
"13/01/2022 16:05:07","QLUJNFXJID","ABBV","Sell","0.500000000","134.16000","67.08","USD","","","67.08",""
"13/01/2022 15:30:09","B0CR0XVFMX","INTC","Buy","0.068457461","55.65500","3.81","USD","","","3.81",""
"13/01/2022 15:29:32","31IUAQVBGW","MSFT","Buy","0.015744808","317.56500","5.00","USD","","","5.00",""
"13/01/2022 15:25:53","IJAAGFOLHI","AAPL","Buy","0.028518465","175.32500","5.00","USD","","","5.00",""
"13/01/2022 15:25:43","HF707G8UDI","RY","Buy","0.042822884","116.76000","5.00","USD","","","5.00",""
"13/01/2022 15:24:12","HNKI2HEREM","KMI","Buy","0.282725473","17.68500","5.00","USD","","","5.00",""
"13/01/2022 15:24:02","CPCU1M3NDU","BMO","Buy","0.042320876","118.14500","5.00","USD","","","5.00",""
"13/01/2022 15:23:47","QFDTVRHEPT","PNW","Buy","0.142025280","70.41000","10.00","USD","","","10.00",""
"13/01/2022 15:23:34","4IVFTF3BMQ","BK","Buy","0.156850443","63.75500","10.00","USD","","","10.00",""
"13/01/2022 15:22:03","Z4UNQLXAKX","CVS","Buy","0.095129375","105.12000","10.00","USD","","","10.00",""
"13/01/2022 15:21:51","DTDEQT5PQQ","C","Buy","0.148997988","67.11500","10.00","USD","","","10.00",""
"13/01/2022 12:31:07","S4FKAD0EQD","USD","Conversion","","","68.81","USD","0.87191","","68.81",""
"13/01/2022 12:31:07","S4FKAD0EQD","EUR","Conversion","","","-60.00","EUR","1.14690","0.00","-60.00",""
"12/01/2022 15:58:28","XRBXHVJPF2","MSFT","Buy","0.009431449","319.14500","3.01","USD","","","3.01",""
"12/01/2022 15:58:14","5XPA0XNBHF","AAPL","Buy","0.017070186","175.74500","3.00","USD","","","3.00",""
"12/01/2022 15:58:02","JN4SW3FLR5","AEP","Buy","0.083523581","89.79500","7.50","USD","","","7.50",""
"12/01/2022 15:57:48","RJQNFOMTPU","SJM","Buy","0.052668539","142.40000","7.50","USD","","","7.50",""
"12/01/2022 15:57:37","C1J9DNMG6J","MET","Buy","0.110750147","67.72000","7.50","USD","","","7.50",""
"12/01/2022 15:57:22","HIHRSWI7XS","OHI","Buy","0.321750321","31.08000","10.00","USD","","","10.00",""
"12/01/2022 15:57:12","L7TZRWVOLS","UL","Buy","0.186689069","53.56500","10.00","USD","","","10.00",""
"12/01/2022 15:57:01","EXOPEGIZV7","COST","Buy","0.018977672","526.93500","10.00","USD","","","10.00",""
"12/01/2022 15:56:50","9OUBJT8ZLK","INTC","Buy","0.180619524","55.36500","10.00","USD","","","10.00",""
"12/01/2022 15:55:49","A2XWVHGSBE","USD","Conversion","","","68.51","USD","0.87573","","68.51",""
"12/01/2022 15:55:49","A2XWVHGSBE","EUR","Conversion","","","-60.00","EUR","1.14190","0.00","-60.00",""
"12/01/2022 15:34:53","5UGFNFUQLK","CMI","Buy","0.048732753","231.21000","11.27","USD","","","11.27",""
"12/01/2022 15:34:22","HGAJMCSFIA","IBM","Buy","0.075838010","131.86000","10.00","USD","","","10.00",""
"12/01/2022 15:33:53","HHOHPAPPZJ","CAG","Buy","0.445434298","33.67500","15.00","USD","","","15.00",""
"12/01/2022 15:27:59","F6K2J1V2MV","XOM","Sell","0.500000000","70.89500","35.45","USD","","","35.45",""
"12/01/2022 09:39:10","IJEIMBXTQR","AGNC","Dividend","","","0.36","USD","","","0.31","0.05"
"12/01/2022 09:39:10","GRMQ6TSWUA","OMC","Dividend","","","0.60","USD","","","0.51","0.09"
"11/01/2022 14:51:00","J8OFM3NNB1","MS","Buy","0.023417577","104.06500","2.44","USD","","","2.44",""
"11/01/2022 14:50:48","SEFF3FNW4C","JPM","Buy","0.014595920","167.17000","2.44","USD","","","2.44",""
"11/01/2022 14:50:27","NX8S9ROIBV","CVS","Buy","0.094095506","106.27500","10.00","USD","","","10.00",""
"11/01/2022 14:50:16","GTQEDBIPT6","MSFT","Buy","0.030000000","311.73500","9.35","USD","","","9.35",""
"11/01/2022 14:49:57","RGJRHDEIAE","AAPL","Buy","0.050000000","171.16000","8.56","USD","","","8.56",""
"11/01/2022 14:49:36","VOQQZHZ7GL","QCOM","Buy","0.200000000","179.81500","35.96","USD","","","35.96",""
"11/01/2022 14:48:08","REJNMUH5BA","USD","Conversion","","","67.98","USD","0.88261","","67.98",""
"11/01/2022 14:48:08","REJNMUH5BA","EUR","Conversion","","","-60.00","EUR","1.13300","0.00","-60.00",""
"11/01/2022 10:08:43","CUX0F1QTCR","MO","Dividend","","","0.90","USD","","","0.77","0.13"
"10/01/2022 15:56:29","HT5IVZPCV1","CVS","Buy","0.096885142","103.21500","10.00","USD","","","10.00",""
"10/01/2022 15:56:06","1AZXQYDPK4","TXN","Buy","0.056398398","177.31000","10.00","USD","","","10.00",""
"10/01/2022 15:55:48","4GH1EU3MPA","BK","Buy","0.127601446","62.22500","7.94","USD","","","7.94",""
"10/01/2022 15:55:35","GCCA1IDZT5","BMO","Buy","0.089162320","112.15500","10.00","USD","","","10.00",""
"10/01/2022 15:55:24","USFFNQ2EJH","C","Buy","0.151871820","65.84500","10.00","USD","","","10.00",""
"10/01/2022 15:55:15","BKSB34XNXE","MS","Buy","0.096195469","103.95500","10.00","USD","","","10.00",""
"10/01/2022 15:55:03","5FZ3U3N5TD","RY","Buy","0.089798850","111.36000","10.00","USD","","","10.00",""
"10/01/2022 15:54:34","YD3A0DQJKO","USD","Conversion","","","67.94","USD","0.88308","","67.94",""
"10/01/2022 15:54:34","YD3A0DQJKO","EUR","Conversion","","","-60.00","EUR","1.13240","0.00","-60.00",""
"10/01/2022 14:30:07","WOKLEIJOBA","BLK","Buy","0.001530325","888.70000","1.36","USD","","","1.36",""
"10/01/2022 10:29:57","ATZLLVRMSZ","","Buy","","","300.00","EUR","","","300.00",""
"08/01/2022 10:58:55","XXYPLCAZHI","MRK","Dividend","","","1.04","USD","","","0.89","0.15"
"08/01/2022 10:58:55","YI9NLFJF04","PEP","Dividend","","","0.55","USD","","","0.47","0.08"
"07/01/2022 14:50:56","2TVXC7POXS","ASML","Buy","0.002324024","761.61000","1.77","USD","","","1.77",""
"07/01/2022 08:50:02","HPXHC9X1VU","IRM","Dividend","","","0.62","USD","","","0.53","0.09"
"07/01/2022 08:50:02","2X19C1APR7","VICI","Dividend","","","1.44","USD","","","1.23","0.21"
"06/01/2022 19:39:49","HOBKTDVNH4","TXN","Buy","0.119958202","187.02500","22.44","USD","","","22.44",""
"06/01/2022 19:38:50","8YC5GYVR5H","CAG","Buy","0.996381183","33.62500","33.50","USD","","","33.50",""
"06/01/2022 19:37:19","VNTMIXTXC0","JPM","Sell","0.340000000","164.52500","55.94","USD","","","55.94",""
"06/01/2022 18:30:35","49JIQUIAXA","BLK","Buy","0.007096516","893.75000","6.34","USD","","","6.34",""
"06/01/2022 18:30:20","MWI37FXQG8","CLX","Buy","0.350000000","179.09000","62.68","USD","","","62.68",""
"06/01/2022 18:26:11","2NQVIMUPSZ","LOW","Buy","0.100000000","257.10000","25.71","USD","","","25.71",""
"06/01/2022 18:25:50","T9LNU4AXDM","RY","Buy","0.500000000","109.65500","54.83","USD","","","54.83",""
"06/01/2022 18:25:09","OBZIJIZFRX","MS","Buy","0.250000000","102.53000","25.63","USD","","","25.63",""
"06/01/2022 18:24:27","QSGMQAT1V9","BK","Buy","0.500000000","61.00500","30.50","USD","","","30.50",""
"06/01/2022 18:23:53","L0TMSAKKOA","JPM","Buy","0.339808665","164.43000","55.87","USD","","","55.87",""
"06/01/2022 15:36:57","KJRVUFJNGQ","CAT","Buy","0.250000000","219.83500","54.96","USD","","","54.96",""
"06/01/2022 15:36:20","5Q7QEPKR9X","USD","Conversion","","","316.31","USD","0.88354","","316.31",""
"06/01/2022 15:36:20","5Q7QEPKR9X","EUR","Conversion","","","-279.48","EUR","1.13180","0.00","-279.48",""
"06/01/2022 15:09:04","","USD","Balance adjustment","","","-0.49","","","","",""
"06/01/2022 09:50:21","G6SYKJLDPE","HPQ","Dividend","","","0.25","USD","","","0.22","0.03"
"06/01/2022 09:12:03","","USD","Balance adjustment","","","-0.46","","","","",""
"06/01/2022 06:24:16","LGOJU6S6HR","EUR","Conversion","","","4.99","EUR","1.13000","","4.99",""
"06/01/2022 06:24:16","LGOJU6S6HR","USD","Conversion","","","-5.65","USD","0.88495","0.00","-5.65",""
"06/01/2022 06:24:01","8VJ9IGTC59","USD","Conversion","","","5.65","USD","0.88464","","5.65",""
"06/01/2022 06:24:01","8VJ9IGTC59","EUR","Conversion","","","-5.00","EUR","1.13040","0.00","-5.00",""
"06/01/2022 06:20:14","EHUELKMFKV","EUR","Conversion","","","270.65","EUR","1.13030","","270.65",""
"06/01/2022 06:20:14","EHUELKMFKV","USD","Conversion","","","-305.92","USD","0.88472","0.00","-305.92",""
"06/01/2022 06:12:06","BDYQHE7WVC","EUR","Conversion","","","4.42","EUR","1.13040","","4.42",""
"06/01/2022 06:12:06","BDYQHE7WVC","USD","Conversion","","","-5.00","USD","0.88464","0.00","-5.00",""
"06/01/2022 06:11:40","MUWZJYNKDA","EUR","Conversion","","","4.42","EUR","1.13040","","4.42",""
"06/01/2022 06:11:40","MUWZJYNKDA","USD","Conversion","","","-5.00","USD","0.88464","0.00","-5.00",""
"06/01/2022 05:49:30","JXXPKVH4DN","USD","Conversion","","","287.27","USD","0.88417","","287.27",""
"06/01/2022 05:49:30","JXXPKVH4DN","EUR","Conversion","","","-254.00","EUR","1.13100","0.00","-254.00",""
"06/01/2022 04:45:40","Z4JV7YG3PM","USD","Conversion","","","1.13","USD","0.88362","","1.13",""
"06/01/2022 04:45:40","Z4JV7YG3PM","EUR","Conversion","","","-1.00","EUR","1.13170","0.00","-1.00",""
"06/01/2022 04:44:10","27YGIOJRCF","USD","Conversion","","","5.65","USD","0.88370","","5.65",""
"06/01/2022 04:44:10","27YGIOJRCF","EUR","Conversion","","","-5.00","EUR","1.13160","0.00","-5.00",""
"05/01/2022 20:18:35","ETDAPUOGZK","USD","Conversion","","","16.95","USD","0.88448","","16.95",""
"05/01/2022 20:18:35","ETDAPUOGZK","EUR","Conversion","","","-15.00","EUR","1.13060","0.00","-15.00",""
"05/01/2022 17:15:42","ZED1PZCCCF","ASML","Buy","0.001308412","764.28500","1.00","USD","","","1.00",""
"05/01/2022 17:10:44","GOZYU2GJDB","STAG","Buy","0.993518545","46.01500","45.72","USD","","","45.72",""
"05/01/2022 16:57:35","LP5BDKD1O4","USD","Conversion","","","28.33","USD","0.88230","","28.33",""
"05/01/2022 16:57:35","LP5BDKD1O4","EUR","Conversion","","","-25.00","EUR","1.13340","0.00","-25.00",""
"05/01/2022 16:44:18","R9MIPL9T1W","TXN","Buy","0.250000000","190.45000","47.61","USD","","","47.61",""
"05/01/2022 14:49:20","","USD","Balance adjustment","","","0.01","","","","",""
"05/01/2022 10:18:53","39UQELYZLN","KMB","Dividend","","","0.57","USD","","","0.49","0.08"
"05/01/2022 09:30:07","","USD","Balance adjustment","","","-0.01","","","","",""
"04/01/2022 20:24:12","AAYKLLCMDR","KMI","Buy","0.092789369","16.60500","1.54","USD","","","1.54",""
"04/01/2022 20:04:30","7BY0WMVC46","PBA","Buy","0.820305863","30.51500","25.03","USD","","","25.03",""
"04/01/2022 19:38:33","ZQI1ORVURY","MAIN","Buy","0.490394195","44.93000","22.03","USD","","","22.03",""
"04/01/2022 16:40:24","WAHQMQKC9Q","MO","Sell","0.500000000","48.69500","24.35","USD","","","24.35",""
"04/01/2022 15:54:16","HUE3H3DI9Q","PFE","Buy","1.000000000","54.41690","54.42","USD","","","54.42",""
"04/01/2022 14:37:17","YSXQDWVIYN","O","Buy","0.842995698","71.46500","60.24","USD","","","60.24",""
"04/01/2022 14:34:32","SIFICD1T9T","PPL","Sell","2.000000000","30.16000","60.32","USD","","","60.32",""
"04/01/2022 14:02:57","","USD","Balance adjustment","","","-1.06","","","","",""
"04/01/2022 12:27:56","N5ZT7X9LRL","PPL","Dividend","","","0.83","USD","","","0.71","0.12"
"04/01/2022 12:27:54","GEDGYCMKGI","ALL","Dividend","","","0.41","USD","","","0.35","0.06"
"04/01/2022 12:10:58","","FRT","Balance adjustment","-0.807504087","","","","","","",""
"04/01/2022 12:10:53","","USD","Balance adjustment","","","1.06","","","","",""
"04/01/2022 12:10:49","","FRT","Balance adjustment","0.807504087","","","","","","",""
"04/01/2022 07:26:47","VZ1P8PWYBV","","Buy","","","300.00","EUR","","","300.00",""
"03/01/2022 19:52:36","RNGXHIJWUR","ASML","Buy","0.001254736","796.98000","1.00","USD","","","1.00",""
"03/01/2022 18:51:39","X2WMJU95ZA","ABT","Buy","0.250000000","138.44500","34.61","USD","","","34.61",""
"03/01/2022 18:50:16","7RI7V6GVD3","IVZ","Buy","1.000000000","23.17670","23.18","USD","","","23.18",""
"03/01/2022 18:33:18","ET8N32A3FC","RDS.A","Buy","0.217110574","44.47500","9.66","USD","","","9.66",""
"03/01/2022 18:29:43","MZ8WWOWHMD","GIS","Buy","1.000000000","66.80930","66.81","USD","","","66.81",""
"03/01/2022 18:28:15","XRHDTLMVPN","USD","Conversion","","","208.93","USD","0.88542","","208.93",""
"03/01/2022 18:28:15","XRHDTLMVPN","EUR","Conversion","","","-185.00","EUR","1.12940","0.00","-185.00",""
"03/01/2022 18:27:58","JIN25ITLSV","USD","Conversion","","","16.94","USD","0.88534","","16.94",""
"03/01/2022 18:27:58","JIN25ITLSV","EUR","Conversion","","","-15.00","EUR","1.12950","0.00","-15.00",""
"03/01/2022 16:29:37","YOHU1JA3JM","T","Buy","1.000000000","25.29990","25.30","USD","","","25.30",""
"03/01/2022 16:29:13","QO4CIMCBVK","VZ","Buy","0.996478767","52.36500","52.18","USD","","","52.18",""
"03/01/2022 15:28:34","RCXR2UOTPG","USD","Conversion","","","111.81","USD","0.88542","","111.81",""
"03/01/2022 15:28:34","RCXR2UOTPG","EUR","Conversion","","","-99.00","EUR","1.12940","0.00","-99.00",""
"03/01/2022 15:27:19","6YWYFV4BIZ","TSLA","Sell","0.015230332","1152.06500","17.55","USD","","","17.55",""
"03/01/2022 14:25:07","YDO1ZL9EAE","USD","Conversion","","","1.13","USD","0.88253","","1.13",""
"03/01/2022 14:25:07","YDO1ZL9EAE","EUR","Conversion","","","-1.00","EUR","1.13310","0.00","-1.00",""
"01/01/2022 10:57:57","EVW37OVKZ5","AVGO","Dividend","","","0.41","USD","","","0.35","0.06"
"01/01/2022 10:57:57","JIOT25HEXJ","CCI","Dividend","","","0.49","USD","","","0.42","0.07"
"01/01/2022 10:57:56","G8OJVED4O0","SPG","Dividend","","","0.54","USD","","","0.46","0.08"
"31/12/2021 09:15:46","HHPIKHYPVM","GILD","Dividend","","","0.71","USD","","","0.61","0.10"
"31/12/2021 09:15:46","MUUHM3BAMO","MAIN","Dividend","","","0.55","USD","","","0.47","0.08"
"31/12/2021 09:15:45","CI7XCWE8ZW","ARCC","Dividend","","","0.82","USD","","","0.70","0.12"
"31/12/2021 09:15:45","DIP0TLXC9C","TROW","Dividend","","","0.28","USD","","","0.24","0.04"
"30/12/2021 13:44:44","","KD","Balance adjustment","-0.100000000","","","","","","",""
"30/12/2021 09:58:53","","KD","Balance adjustment","0.100000000","","","","","","",""
"28/12/2021 08:45:59","EBJ3ZSTAAD","LMT","Dividend","","","1.09","USD","","","0.93","0.16"
"27/12/2021 10:34:17","M019OM8ZFJ","","Buy","","","300.00","EUR","","","300.00",""
"24/12/2021 08:03:49","XKK0JYOT3H","BLK","Dividend","","","0.18","USD","","","0.16","0.02"
"21/12/2021 19:45:59","6MAGLS93RC","CL","Buy","0.124778922","81.98500","10.23","USD","","","10.23",""
"21/12/2021 17:06:20","UNYVB36XPP","ATVI","Sell","0.150000000","63.00500","9.45","USD","","","9.45",""
"21/12/2021 08:15:04","PJMU5ETYSM","VFC","Dividend","","","0.50","USD","","","0.43","0.07"
"21/12/2021 08:14:57","MYFWERP9EZ","RDS.A","Dividend","","","0.41","USD","","","0.35","0.06"
"20/12/2021 17:33:44","UIFVXYGDLR","F","Buy","0.337495646","19.16500","6.47","USD","","","6.47",""
"20/12/2021 17:33:03","96L0UWEK3R","O","Buy","1.500000000","66.40990","99.61","USD","","","99.61",""
"20/12/2021 17:32:30","QREB8JBUDQ","MDT","Buy","0.500000000","99.77000","49.89","USD","","","49.89",""
"20/12/2021 17:32:03","VLKO9ID8GD","BMY","Buy","0.500000000","61.52500","30.76","USD","","","30.76",""
"20/12/2021 17:31:32","WAS3OGKYPK","CAH","Buy","1.000000000","48.57000","48.57","USD","","","48.57",""
"20/12/2021 17:31:15","QWAIIVRJAP","BEN","Buy","1.000000000","31.74000","31.74","USD","","","31.74",""
"20/12/2021 17:31:00","H0FV0RPUBL","FITB","Buy","1.000000000","40.83990","40.84","USD","","","40.84",""
"20/12/2021 17:29:51","PKPPK2ULJ4","PFE","Sell","3.037636570","60.83190","184.79","USD","","","184.79",""
"20/12/2021 15:41:39","JRHOROGEJS","KMI","Buy","1.450000000","15.11500","21.92","USD","","","21.92",""
"20/12/2021 15:32:18","6MSOE4N4OR","EIX","Buy","0.500000000","65.78000","32.89","USD","","","32.89",""
"20/12/2021 15:32:00","Y8JRVM8XF4","SYY","Buy","0.500000000","70.69500","35.35","USD","","","35.35",""
"20/12/2021 15:31:36","KJCULBENZR","FITB","Buy","0.500000000","40.92500","20.46","USD","","","20.46",""
"20/12/2021 15:30:40","WW0PUN16FO","CAH","Buy","1.000000000","48.75720","48.76","USD","","","48.76",""
"20/12/2021 15:30:20","GLOOBWVFLI","BEN","Buy","1.500000000","32.10000","48.15","USD","","","48.15",""
"20/12/2021 14:45:35","XCDCOKMUNA","LOW","Buy","0.100000000","243.80500","24.38","USD","","","24.38",""
"20/12/2021 14:45:22","W6CU5U8J9Z","GD","Buy","0.100000000","199.90500","19.99","USD","","","19.99",""
"20/12/2021 14:45:02","JQJB6TMPSF","VICI","Buy","1.000000000","26.99990","27.00","USD","","","27.00",""
"20/12/2021 14:44:38","DJQAHC5DXA","USD","Conversion","","","372.80","USD","0.88519","","372.80",""
"20/12/2021 14:44:38","DJQAHC5DXA","EUR","Conversion","","","-330.00","EUR","1.12970","0.00","-330.00",""
"20/12/2021 09:53:06","LPIKSLDV3A","USD","Conversion","","","22.50","USD","0.88873","","22.50",""
"20/12/2021 09:53:06","LPIKSLDV3A","EUR","Conversion","","","-20.00","EUR","1.12520","0.00","-20.00",""
"18/12/2021 08:00:17","VYFWBDRIJ8","KHC","Dividend","","","0.80","USD","","","0.68","0.12"
"17/12/2021 17:28:20","49IQCFUJSI","BMO","Buy","0.500000000","104.44500","52.22","USD","","","52.22",""
"17/12/2021 17:08:48","TEQRB8KKXD","USD","Conversion","","","56.38","USD","0.88683","","56.38",""
"17/12/2021 17:08:48","TEQRB8KKXD","EUR","Conversion","","","-50.00","EUR","1.12760","0.00","-50.00",""
"17/12/2021 15:22:33","UY0TWQOQB4","FRT","Buy","0.300000000","127.67500","38.30","USD","","","38.30",""
"17/12/2021 15:22:06","08H9ZA1VJT","FITB","Buy","0.500000000","42.12500","21.06","USD","","","21.06",""
"17/12/2021 15:21:00","TGNBBHTHWA","KMI","Buy","1.000000000","15.50500","15.51","USD","","","15.51",""
"17/12/2021 15:20:02","54HWNES7OM","JPM","Buy","0.330000000","155.62500","51.36","USD","","","51.36",""
"17/12/2021 15:18:12","SJXEXNELMX","BNS","Buy","0.600000000","67.56000","40.54","USD","","","40.54",""
"17/12/2021 15:17:53","IVIAJJT7O0","USD","Conversion","","","159.34","USD","0.88472","","159.34",""
"17/12/2021 15:17:53","IVIAJJT7O0","EUR","Conversion","","","-140.98","EUR","1.13030","0.00","-140.98",""
"17/12/2021 14:08:04","","USD","Balance adjustment","","","-0.39","","","","",""
"17/12/2021 07:55:43","1AA5M6QQSX","DUK","Dividend","","","0.49","USD","","","0.42","0.07"
"17/12/2021 07:55:42","DLKY2LXJFT","PRU","Dividend","","","0.58","USD","","","0.50","0.08"
"16/12/2021 17:23:15","6RQL9ATCY2","TSLA","Buy","0.002127682","939.99000","2.00","USD","","","2.00",""
"16/12/2021 14:30:48","QFLGR7AAHI","MDT","Buy","0.500000000","103.39000","51.70","USD","","","51.70",""
"16/12/2021 08:24:18","6AR5LKI4CH","O","Dividend","","","1.15","USD","","","0.98","0.17"
"16/12/2021 08:24:17","CXWSTA5CPM","ED","Dividend","","","0.05","USD","","","0.05",""
"16/12/2021 08:24:17","ZHTHBHHIXJ","MAIN","Dividend","","","0.85","USD","","","0.73","0.12"
"16/12/2021 08:24:17","L0NBCCLF8D","STAG","Dividend","","","0.73","USD","","","0.63","0.10"
"16/12/2021 08:24:16","VFZUFUB9XL","KO","Dividend","","","0.92","USD","","","0.79","0.13"
"16/12/2021 08:24:16","V7GR7F7B3M","MCD","Dividend","","","0.69","USD","","","0.59","0.10"
"16/12/2021 08:24:16","K4YAGGNCNY","PBA","Dividend","","","0.77","USD","","","0.66","0.11"
"16/12/2021 08:24:16","WKWVMEHZ9F","HSY","Dividend","","","0.30","USD","","","0.26","0.04"
"16/12/2021 08:24:16","ERSKRM9RR9","K","Dividend","","","0.29","USD","","","0.25","0.04"
"16/12/2021 07:56:48","E4PT81DGHQ","USD","Conversion","","","56.56","USD","0.88393","","56.56",""
"16/12/2021 07:56:48","E4PT81DGHQ","EUR","Conversion","","","-50.00","EUR","1.13130","0.00","-50.00",""
"16/12/2021 07:28:48","A9SE13DVUN","","Buy","","","590.98","EUR","","","590.98",""
"15/12/2021 13:48:54","","USD","Balance adjustment","","","0.82","","","","",""
"15/12/2021 08:38:45","","USD","Balance adjustment","","","-0.82","","","","",""
"15/12/2021 07:47:14","V1SLBW0UKE","MET","Dividend","","","0.96","USD","","","0.82","0.14"
"14/12/2021 17:47:23","9OTGXBVEJP","BLK","Buy","0.001172228","895.73000","1.05","USD","","","1.05",""
"14/12/2021 08:28:53","","USD","Balance adjustment","","","0.52","","","","",""
"14/12/2021 08:05:26","FTUXMKGFQW","XOM","Dividend","","","0.88","USD","","","0.75","0.13"
"14/12/2021 08:05:26","B1KBTZJVBD","MMM","Dividend","","","0.96","USD","","","0.82","0.14"
"13/12/2021 15:19:29","UN3UWGDSIJ","BLK","Buy","0.004134020","924.04000","3.82","USD","","","3.82",""
"11/12/2021 07:53:55","0W9LTTR6KE","CVX","Dividend","","","1.35","USD","","","1.15","0.20"
"11/12/2021 07:53:54","RQSLYFLC4I","IBM","Dividend","","","0.82","USD","","","0.70","0.12"
"11/12/2021 07:53:54","TKLLTBOCPG","WBA","Dividend","","","0.97","USD","","","0.83","0.14"
"11/12/2021 07:53:54","5PYJH8GVXK","AEP","Dividend","","","0.39","USD","","","0.34","0.05"
"11/12/2021 07:53:54","TRVMZWJLED","TGT","Dividend","","","0.23","USD","","","0.20","0.03"
"11/12/2021 07:53:54","APUDE9ZUB4","DOW","Dividend","","","0.70","USD","","","0.60","0.10"
"10/12/2021 17:02:21","ZOCEQNQW6Z","KMI","Buy","1.452275964","16.03000","23.28","USD","","","23.28",""
"10/12/2021 17:02:11","T2LYVWJVTZ","PBA","Buy","0.679694137","29.42500","20.00","USD","","","20.00",""
"10/12/2021 17:00:19","KGTWQST9F6","MA","Sell","0.121620030","349.86000","42.55","USD","","","42.55",""
"10/12/2021 08:16:53","UNRNZVJBLA","VLO","Dividend","","","0.49","USD","","","0.42","0.07"
"10/12/2021 08:16:52","8U2RUGFNII","AGNC","Dividend","","","0.36","USD","","","0.31","0.05"
"09/12/2021 17:42:59","TSVEEURATW","RIVN","Buy","0.024277163","118.63000","2.88","USD","","","2.88",""
"09/12/2021 17:42:43","5V5IFIFCVL","USD","Conversion","","","1.98","USD","0.88550","","1.98",""
"09/12/2021 17:42:43","5V5IFIFCVL","EUR","Conversion","","","-1.76","EUR","1.12930","0.00","-1.76",""
"09/12/2021 17:42:34","O61IRSKQ9U","EUR","Conversion","","","0.88","EUR","1.12891","","0.88",""
"09/12/2021 17:42:34","O61IRSKQ9U","USD","Conversion","","","-1.00","USD","0.88581","0.00","-1.00",""
"09/12/2021 17:42:22","HC7FYJ1BOV","RIVN","Sell","0.008426019","118.68000","1.00","USD","","","1.00",""
"09/12/2021 08:12:46","XOYA2KPRTQ","SBUX","Dividend","","","0.49","USD","","","0.42","0.07"
"09/12/2021 08:12:46","ZT5T77EDNR","ADM","Dividend","","","0.56","USD","","","0.48","0.08"
